2023-09-04 00:16:35,car11,Model Z,75,38,96.99917942547758,0.09,280.0666666666667,Node 3,moving,10.066666666666666,99.99199999999996,179.93333333333328,snowy,moderate,downhill,none,0
2023-09-04 00:17:42,car11,Model Z,70,38,96.75355556582845,0.09,281.3166666666667,Node 3,moving,11.316666666666666,99.99099999999996,178.68333333333328,rainy,moderate,uphill,none,0
2023-09-04 00:18:42,car11,Model Z,75,38,96.53999819789473,0.09,282.4833333333334,Node 3,moving,12.483333333333333,99.98999999999995,177.5166666666666,snowy,heavy,downhill,road_closure,0
2023-09-04 00:19:42,car11,Model Z,71,38,96.29437188210525,0.09,283.7333333333334,Node 3,moving,13.733333333333333,99.98899999999995,176.2666666666666,sunny,heavy,downhill,road_closure,0
2023-09-04 00:20:42,car11,Model Z,73,38,96.0745781176998,0.09,284.91666666666674,Node 3,moving,14.916666666666666,99.98799999999994,175.08333333333326,rainy,moderate,flat,none,0
2023-09-04 00:21:42,car11,Model Z,76,38,95.84204564807017,0.09,286.1333333333334,Node 3,moving,16.133333333333333,99.98699999999994,173.86666666666662,rainy,moderate,downhill,road_closure,0
2023-09-04 00:22:42,car11,Model Z,70,38,95.58973295251461,0.09,287.40000000000003,Node 3,moving,17.4,99.98599999999993,172.59999999999997,sunny,light,downhill,road_closure,0
2023-09-04 00:23:42,car11,Model Z,71,38,95.37617024588693,0.09,288.5666666666667,Node 3,moving,18.566666666666666,99.98499999999993,171.43333333333328,sunny,light,flat,none,0
2023-09-04 00:24:42,car11,Model Z,74,38,95.15637208584793,0.09,289.75000000000006,Node 3,moving,19.75,99.98399999999992,170.24999999999994,sunny,light,flat,accident_ahead,0
2023-09-04 00:25:42,car11,Model Z,74,38,94.91733152163741,0.09,290.9833333333334,Node 3,moving,20.983333333333334,99.98299999999992,169.0166666666666,sunny,heavy,uphill,accident_ahead,0
2023-09-04 00:26:43,car11,Model Z,73,38,94.67828976231966,0.09,292.21666666666675,Node 3,moving,22.21666666666667,99.98199999999991,167.78333333333325,snowy,moderate,downhill,none,0
2023-09-04 00:27:43,car11,Model Z,70,38,94.44575031713448,0.09,293.4333333333334,Node 3,moving,23.433333333333334,99.98099999999991,166.5666666666666,rainy,heavy,uphill,none,0
2023-09-04 00:28:43,car11,Model Z,74,38,94.23218227181285,0.09,294.6000000000001,Node 3,moving,24.6,99.9799999999999,165.39999999999992,snowy,light,uphill,none,0
2023-09-04 00:29:43,car11,Model Z,74,38,93.99313692717347,0.09,295.8333333333334,Node 3,moving,25.833333333333336,99.9789999999999,164.16666666666657,snowy,heavy,flat,accident_ahead,0
2023-09-04 00:30:43,car11,Model Z,71,38,93.75409038742688,0.09,297.0666666666668,Node 3,moving,27.06666666666667,99.9779999999999,162.93333333333322,rainy,moderate,flat,road_closure,0
2023-09-04 00:31:43,car11,Model Z,73,38,93.53428453502923,0.09,298.2500000000001,Node 3,moving,28.250000000000004,99.97699999999989,161.7499999999999,sunny,moderate,flat,none,0
2023-09-04 00:32:43,car11,Model Z,71,38,93.30173927688108,0.09,299.46666666666675,Node 3,moving,29.46666666666667,99.97599999999989,160.53333333333325,sunny,moderate,uphill,none,0
2023-09-04 00:33:43,car11,Model Z,73,38,93.08193122666665,0.09,300.6500000000001,Node 3,moving,30.650000000000002,99.97499999999988,159.3499999999999,rainy,heavy,uphill,accident_ahead,0
2023-09-04 00:34:43,car11,Model Z,73,38,92.84938364333333,0.09,301.86666666666673,Node 3,moving,31.866666666666667,99.97399999999988,158.13333333333327,rainy,heavy,downhill,road_closure,0
2023-09-04 00:35:43,car11,Model Z,70,38,92.6168348974074,0.09,303.08333333333337,Node 3,moving,33.083333333333336,99.97299999999987,156.91666666666663,rainy,light,uphill,road_closure,0
2023-09-04 00:36:43,car11,Model Z,70,38,92.40325831017543,0.09,304.25000000000006,Node 3,moving,34.25,99.97199999999987,155.74999999999994,sunny,light,downhill,accident_ahead,0
2023-09-04 00:37:44,car11,Model Z,71,38,92.18968065520467,0.09,305.41666666666674,Node 3,moving,35.416666666666664,99.97099999999986,154.58333333333326,snowy,heavy,flat,accident_ahead,0
2023-09-04 00:38:44,car11,Model Z,70,38,91.96986711044833,0.09,306.6000000000001,Node 3,moving,36.599999999999994,99.96999999999986,153.39999999999992,sunny,light,downhill,road_closure,0
2023-09-04 00:39:44,car11,Model Z,70,38,91.75628731999998,0.09,307.76666666666677,Node 3,moving,37.76666666666666,99.96899999999985,152.23333333333323,rainy,light,flat,accident_ahead,0
2023-09-04 00:40:44,car11,Model Z,74,38,91.54270646181286,0.09,308.93333333333345,Node 3,moving,38.93333333333332,99.96799999999985,151.06666666666655,rainy,heavy,downhill,none,0
2023-09-04 00:41:44,car11,Model Z,71,38,91.30364677588693,0.09,310.1666666666668,Node 3,moving,40.16666666666666,99.96699999999984,149.8333333333332,rainy,moderate,uphill,none,0
2023-09-04 00:42:44,car11,Model Z,74,38,91.08382883549707,0.09,311.35000000000014,Node 3,moving,41.34999999999999,99.96599999999984,148.64999999999986,rainy,moderate,uphill,accident_ahead,0
2023-09-04 00:43:44,car11,Model Z,71,38,90.84476675935672,0.09,312.5833333333335,Node 3,moving,42.58333333333332,99.96499999999983,147.41666666666652,rainy,moderate,uphill,none,0
2023-09-04 00:44:44,car11,Model Z,72,38,90.62494662115009,0.09,313.7666666666668,Node 3,moving,43.76666666666665,99.96399999999983,146.23333333333318,rainy,light,downhill,none,0
