timestamp,car_id,model,current_speed,battery_capacity,charge,consumption,location,node,car_status,distance_covered,battery_life,distance_to_charging_point,weather,traffic,road_gradient,emergency,emergency_duration
2023-08-30 02:18:04,car7,Model K,69,41,40.68274616079494,0.11,171.33333333333334,Node 2,moving,1.3333333333333333,99.999,98.66666666666666,sunny,heavy,flat,none,0
2023-08-30 02:19:04,car7,Model K,75,41,40.44750921225835,0.11,172.48333333333335,Node 2,moving,2.4833333333333334,99.99799999999999,97.51666666666665,sunny,heavy,downhill,accident_ahead,0
2023-08-30 02:20:04,car7,Model K,78,41,40.169051143152664,0.11,173.73333333333335,Node 2,moving,3.7333333333333334,99.99699999999999,96.26666666666665,rainy,light,downhill,none,0
2023-08-30 02:21:04,car7,Model K,49,41,39.867615727380304,0.11,175.03333333333336,Node 2,moving,5.033333333333333,99.99599999999998,94.96666666666664,snowy,moderate,downhill,accident_ahead,0
2023-08-30 02:18:07,car10,Model Z,76,38,89.68352826510721,0.09,271.4166666666667,Node 2,moving,1.4166666666666667,99.999,188.58333333333331,sunny,light,uphill,road_closure,0
2023-08-30 02:22:04,car7,Model K,37,41,39.7501373164318,0.11,175.85000000000002,Node 2,moving,5.85,99.99499999999998,94.14999999999998,snowy,moderate,downhill,road_closure,0
2023-08-30 02:19:07,car10,Model Z,75,38,89.43123070732943,0.09,272.68333333333334,Node 2,moving,2.6833333333333336,99.99799999999999,187.31666666666666,snowy,heavy,flat,none,0
2023-08-30 02:23:04,car7,Model K,12,41,39.68388995116531,0.11,176.4666666666667,Node 2,moving,6.466666666666667,99.99399999999997,93.5333333333333,sunny,light,uphill,none,0
2023-08-30 02:20:07,car10,Model Z,66,38,89.18561421610136,0.09,273.93333333333334,Node 2,moving,3.9333333333333336,99.99699999999999,186.06666666666666,snowy,light,uphill,none,0
2023-08-30 02:24:04,car7,Model K,12,41,39.67758081880759,0.11,176.66666666666669,Node 2,moving,6.666666666666667,99.99299999999997,93.33333333333331,rainy,heavy,flat,none,0
2023-08-30 02:21:08,car10,Model Z,50,38,88.99610260153996,0.09,275.03333333333336,Node 2,moving,5.033333333333333,99.99599999999998,184.96666666666664,sunny,moderate,downhill,accident_ahead,0
2023-08-30 02:25:04,car7,Model K,12,41,39.671271654905155,0.11,176.86666666666667,Node 2,moving,6.866666666666667,99.99199999999996,93.13333333333333,snowy,heavy,uphill,road_closure,0
2023-08-30 02:22:08,car10,Model Z,42,38,88.88840064247563,0.09,275.8666666666667,Node 2,moving,5.866666666666666,99.99499999999998,184.13333333333333,sunny,moderate,downhill,accident_ahead,0
2023-08-30 02:26:04,car7,Model K,18,41,39.664962459458,0.11,177.06666666666666,Node 2,moving,7.066666666666667,99.99099999999996,92.93333333333334,snowy,moderate,uphill,none,0
2023-08-30 02:23:08,car10,Model Z,30,38,88.81299524861598,0.09,276.56666666666666,Node 2,moving,6.566666666666666,99.99399999999997,183.43333333333334,sunny,moderate,flat,road_closure,0
2023-08-30 02:27:04,car7,Model K,24,41,39.650034958482394,0.11,177.36666666666667,Node 2,moving,7.366666666666667,99.98999999999995,92.63333333333333,rainy,light,flat,none,0
