timestamp,car_id,model,current_speed,battery_capacity,charge,consumption,location,node,car_status,distance_covered,battery_life,distance_to_charging_point,weather,traffic,road_gradient,emergency,emergency_duration
2023-09-19 16:28:08,car11,Model Z,75,38,96.83333332787522,0.09,280.43333333333334,Node 3,moving,10.433333333333334,99.99199999999996,179.56666666666666,snowy,moderate,flat,none,0
2023-09-19 16:29:16,car11,Model Z,70,38,96.5877094682261,0.09,281.68333333333334,Node 3,moving,11.683333333333334,99.99099999999996,178.31666666666666,sunny,light,downhill,accident_ahead,0
2023-09-19 16:30:16,car11,Model Z,71,38,96.37415210029238,0.09,282.85,Node 3,moving,12.85,99.98999999999995,177.14999999999998,snowy,light,uphill,none,0
2023-09-19 16:31:16,car11,Model Z,70,38,96.1543594347953,0.09,284.03333333333336,Node 3,moving,14.033333333333333,99.98899999999995,175.96666666666664,rainy,light,downhill,none,0
2023-09-19 16:32:16,car11,Model Z,74,38,95.94079993138399,0.09,285.20000000000005,Node 3,moving,15.2,99.98799999999994,174.79999999999995,rainy,heavy,flat,road_closure,0
2023-09-19 16:33:16,car11,Model Z,73,38,95.70176414760232,0.09,286.4333333333334,Node 3,moving,16.433333333333334,99.98699999999994,173.5666666666666,rainy,heavy,uphill,accident_ahead,0
2023-09-19 16:34:16,car11,Model Z,73,38,95.46923051538009,0.09,287.65000000000003,Node 3,moving,17.65,99.98599999999993,172.34999999999997,sunny,moderate,flat,accident_ahead,0
2023-09-19 16:35:17,car11,Model Z,78,38,95.23669572056528,0.09,288.8666666666667,Node 3,moving,18.866666666666664,99.98499999999993,171.13333333333333,sunny,moderate,downhill,road_closure,0
2023-09-19 16:36:17,car11,Model Z,75,38,94.97074595126703,0.09,290.1666666666667,Node 3,moving,20.166666666666664,99.98399999999992,169.83333333333331,snowy,heavy,downhill,none,0
2023-09-19 16:37:17,car11,Model Z,75,38,94.7251122670565,0.09,291.4166666666667,Node 3,moving,21.416666666666664,99.98299999999992,168.58333333333331,snowy,light,flat,accident_ahead,0
2023-09-19 16:38:17,car11,Model Z,74,38,94.4794773547758,0.09,292.6666666666667,Node 3,moving,22.666666666666664,99.98199999999991,167.33333333333331,rainy,heavy,flat,road_closure,0
2023-09-19 16:39:17,car11,Model Z,75,38,94.24043440035085,0.09,293.90000000000003,Node 3,moving,23.9,99.98099999999991,166.09999999999997,sunny,moderate,downhill,accident_ahead,0
2023-09-19 16:40:17,car11,Model Z,73,38,93.99479703192979,0.09,295.15000000000003,Node 3,moving,25.15,99.9799999999999,164.84999999999997,snowy,heavy,downhill,road_closure,0
2023-09-19 16:41:17,car11,Model Z,74,38,93.76225526155942,0.09,296.3666666666667,Node 3,moving,26.366666666666664,99.9789999999999,163.63333333333333,sunny,moderate,flat,accident_ahead,0
2023-09-19 16:42:17,car11,Model Z,73,38,93.52320872181284,0.09,297.6,Node 3,moving,27.599999999999998,99.9779999999999,162.39999999999998,sunny,light,flat,accident_ahead,0
2023-09-19 16:43:17,car11,Model Z,75,38,93.29066462625728,0.09,298.81666666666666,Node 3,moving,28.816666666666663,99.97699999999989,161.18333333333334,rainy,moderate,uphill,none,0
2023-09-19 16:44:17,car11,Model Z,73,38,93.04502234555552,0.09,300.06666666666666,Node 3,moving,30.066666666666663,99.97599999999989,159.93333333333334,sunny,light,uphill,road_closure,0
2023-09-19 16:45:18,car11,Model Z,73,38,92.81247592481478,0.09,301.2833333333333,Node 3,moving,31.283333333333328,99.97499999999988,158.7166666666667,rainy,light,flat,road_closure,0
2023-09-19 16:46:18,car11,Model Z,73,38,92.57992834148145,0.09,302.49999999999994,Node 3,moving,32.49999999999999,99.97399999999988,157.50000000000006,sunny,heavy,downhill,road_closure,0
2023-09-19 16:47:18,car11,Model Z,73,38,92.34737959555552,0.09,303.7166666666666,Node 3,moving,33.71666666666666,99.97299999999987,156.28333333333342,rainy,moderate,downhill,accident_ahead,0
2023-09-19 16:48:18,car11,Model Z,70,38,92.114829687037,0.09,304.9333333333332,Node 3,moving,34.93333333333333,99.97199999999987,155.06666666666678,rainy,moderate,downhill,road_closure,0
2023-09-19 16:49:18,car11,Model Z,73,38,91.90125203206624,0.09,306.0999999999999,Node 3,moving,36.099999999999994,99.97099999999986,153.9000000000001,snowy,light,downhill,accident_ahead,0
2023-09-19 16:50:18,car11,Model Z,78,38,91.66869979836254,0.09,307.31666666666655,Node 3,moving,37.31666666666666,99.96999999999986,152.68333333333345,rainy,moderate,uphill,road_closure,0
2023-09-19 16:51:18,car11,Model Z,71,38,91.40273008432744,0.09,308.61666666666656,Node 3,moving,38.61666666666666,99.96899999999985,151.38333333333344,snowy,heavy,downhill,accident_ahead,0
2023-09-19 16:52:18,car11,Model Z,72,38,91.18291434175434,0.09,309.7999999999999,Node 3,moving,39.79999999999999,99.96799999999985,150.2000000000001,sunny,moderate,flat,accident_ahead,0
2023-09-19 16:53:18,car11,Model Z,77,38,90.95677290175433,0.09,310.9999999999999,Node 3,moving,40.99999999999999,99.96699999999984,149.0000000000001,rainy,heavy,downhill,none,0
2023-09-19 16:54:19,car11,Model Z,73,38,90.69766192937617,0.09,312.28333333333325,Node 3,moving,42.283333333333324,99.96599999999984,147.71666666666675,snowy,light,downhill,road_closure,0
2023-09-19 16:55:19,car11,Model Z,73,38,90.4651038827095,0.09,313.4999999999999,Node 3,moving,43.49999999999999,99.96499999999983,146.5000000000001,snowy,moderate,flat,none,0
2023-09-19 16:56:19,car11,Model Z,73,38,90.23254467345023,0.09,314.7166666666665,Node 3,moving,44.71666666666666,99.96399999999983,145.28333333333347,snowy,heavy,uphill,accident_ahead,0
2023-09-19 16:57:19,car11,Model Z,70,38,89.99998430159839,0.09,315.93333333333317,Node 3,moving,45.93333333333333,99.96299999999982,144.06666666666683,sunny,light,flat,none,0
2023-09-19 16:58:19,car11,Model Z,72,38,89.7863970369785,0.09,317.09999999999985,Node 3,moving,47.099999999999994,99.96199999999982,142.90000000000015,rainy,heavy,uphill,accident_ahead,0
2023-09-19 16:59:19,car11,Model Z,73,38,89.5602488138206,0.09,318.29999999999984,Node 3,moving,48.3,99.96099999999981,141.70000000000016,sunny,light,downhill,accident_ahead,0
2023-09-19 17:00:19,car11,Model Z,72,38,89.32768495419097,0.09,319.5166666666665,Node 3,moving,49.516666666666666,99.95999999999981,140.48333333333352,snowy,light,flat,none,0
2023-09-19 17:01:19,car11,Model Z,72,38,89.10153446998045,0.09,320.71666666666647,Node 3,moving,50.71666666666667,99.9589999999998,139.28333333333353,sunny,heavy,downhill,accident_ahead,0
2023-09-19 17:02:19,car11,Model Z,70,38,88.87538285524361,0.09,321.91666666666646,Node 3,moving,51.91666666666667,99.9579999999998,138.08333333333354,sunny,moderate,flat,accident_ahead,0
2023-09-19 17:03:19,car11,Model Z,72,38,88.66179025192977,0.09,323.08333333333314,Node 3,moving,53.083333333333336,99.9569999999998,136.91666666666686,sunny,light,uphill,road_closure,0
2023-09-19 17:04:20,car11,Model Z,73,38,88.4356363761403,0.09,324.28333333333313,Node 3,moving,54.28333333333334,99.95599999999979,135.71666666666687,rainy,heavy,downhill,accident_ahead,0
2023-09-19 17:05:20,car11,Model Z,74,38,88.2030667035477,0.09,325.4999999999998,Node 3,moving,55.50000000000001,99.95499999999979,134.50000000000023,snowy,light,flat,road_closure,0
2023-09-19 17:06:20,car11,Model Z,78,38,87.96399148122802,0.09,326.7333333333331,Node 3,moving,56.73333333333334,99.95399999999978,133.26666666666688,sunny,heavy,flat,accident_ahead,0
2023-09-19 17:07:20,car11,Model Z,75,38,87.69800049280697,0.09,328.03333333333313,Node 3,moving,58.03333333333334,99.95299999999978,131.96666666666687,snowy,heavy,uphill,none,0
2023-09-19 17:08:20,car11,Model Z,75,38,87.452328738421,0.09,329.28333333333313,Node 3,moving,59.28333333333334,99.95199999999977,130.71666666666687,sunny,light,downhill,accident_ahead,0
2023-09-19 17:09:20,car11,Model Z,71,38,87.20665575596486,0.09,330.53333333333313,Node 3,moving,60.53333333333334,99.95099999999977,129.46666666666687,snowy,moderate,uphill,accident_ahead,0
2023-09-19 17:10:20,car11,Model Z,75,38,86.98682023304089,0.09,331.71666666666647,Node 3,moving,61.71666666666667,99.94999999999976,128.28333333333353,rainy,moderate,downhill,road_closure,0
2023-09-19 17:16:20,car11,Model Z,78,38,86.7411447944444,0.09,332.96666666666647,Node 3,moving,62.96666666666667,99.94899999999976,127.03333333333353,sunny,heavy,flat,accident_ahead,0
2023-09-19 17:17:20,car11,Model Z,78,38,86.47514715777773,0.09,334.2666666666665,Node 3,moving,64.26666666666667,99.94799999999975,125.73333333333352,sunny,heavy,flat,none,0
2023-09-19 17:18:21,car11,Model Z,75,38,86.20914819146194,0.09,335.5666666666665,Node 3,moving,65.56666666666666,99.94699999999975,124.43333333333351,rainy,heavy,uphill,road_closure,0
2023-09-19 17:19:21,car11,Model Z,80,38,85.96346906865492,0.09,336.8166666666665,Node 3,moving,66.81666666666666,99.94599999999974,123.18333333333351,snowy,moderate,flat,none,0
2023-09-19 17:20:21,car11,Model Z,70,38,85.6834714624171,0.09,338.1499999999998,Node 3,moving,68.14999999999999,99.94499999999974,121.8500000000002,rainy,heavy,uphill,road_closure,0
2023-09-19 17:21:21,car11,Model Z,70,38,85.46986497849898,0.09,339.3166666666665,Node 3,moving,69.31666666666666,99.94399999999973,120.68333333333351,sunny,moderate,flat,accident_ahead,0
2023-09-19 17:22:21,car11,Model Z,71,38,85.25625742684205,0.09,340.4833333333332,Node 3,moving,70.48333333333333,99.94299999999973,119.51666666666682,rainy,light,downhill,road_closure,0
2023-09-19 17:23:21,car11,Model Z,74,38,85.03641311265102,0.09,341.6666666666665,Node 3,moving,71.66666666666667,99.94199999999972,118.33333333333348,snowy,heavy,uphill,none,0
2023-09-19 17:24:21,car11,Model Z,74,38,84.79732235393757,0.09,342.89999999999986,Node 3,moving,72.9,99.94099999999972,117.10000000000014,sunny,moderate,flat,road_closure,0
2023-09-19 17:25:21,car11,Model Z,78,38,84.55823040011691,0.09,344.1333333333332,Node 3,moving,74.13333333333334,99.93999999999971,115.86666666666679,sunny,heavy,flat,none,0
2023-09-19 17:26:21,car11,Model Z,78,38,84.29222079660813,0.09,345.4333333333332,Node 3,moving,75.43333333333334,99.93899999999971,114.56666666666678,snowy,heavy,downhill,road_closure,0
2023-09-19 17:27:21,car11,Model Z,71,38,84.02620986345023,0.09,346.73333333333323,Node 3,moving,76.73333333333333,99.9379999999997,113.26666666666677,snowy,heavy,downhill,accident_ahead,0
2023-09-19 17:28:21,car11,Model Z,70,38,83.80636005471729,0.09,347.9166666666666,Node 3,moving,77.91666666666667,99.9369999999997,112.08333333333343,rainy,moderate,downhill,accident_ahead,0
2023-09-19 17:29:22,car11,Model Z,73,38,83.59274502888883,0.09,349.08333333333326,Node 3,moving,79.08333333333334,99.9359999999997,110.91666666666674,snowy,moderate,downhill,accident_ahead,0
2023-09-19 17:30:22,car11,Model Z,75,38,83.36015210444438,0.09,350.2999999999999,Node 3,moving,80.30000000000001,99.93499999999969,109.7000000000001,snowy,heavy,downhill,none,0
2023-09-19 17:40:22,car11,Model Z,61,38,83.11445824479526,0.09,351.5499999999999,Node 3,moving,81.55000000000001,99.93399999999968,108.4500000000001,rainy,heavy,downhill,road_closure,0
2023-09-19 17:41:22,car11,Model Z,70,38,82.95292737434691,0.09,352.56666666666655,Node 3,moving,82.56666666666668,99.93299999999968,107.43333333333345,rainy,moderate,flat,none,0
2023-09-19 17:42:22,car11,Model Z,72,38,82.7393080775633,0.09,353.73333333333323,Node 3,moving,83.73333333333335,99.93199999999968,106.26666666666677,rainy,moderate,flat,road_closure,0
2023-09-19 17:43:23,car11,Model Z,75,38,82.51312593861593,0.09,354.9333333333332,Node 3,moving,84.93333333333335,99.93099999999967,105.06666666666678,sunny,light,downhill,road_closure,0
2023-09-19 17:44:23,car11,Model Z,74,38,82.2674271666861,0.09,356.1833333333332,Node 3,moving,86.18333333333335,99.92999999999967,103.81666666666678,rainy,heavy,flat,road_closure,0
2023-09-19 17:45:23,car11,Model Z,72,38,82.0283220666861,0.09,357.4166666666666,Node 3,moving,87.41666666666669,99.92899999999966,102.58333333333343,rainy,light,uphill,accident_ahead,0
2023-09-19 17:46:23,car11,Model Z,74,38,81.80213653615978,0.09,358.61666666666656,Node 3,moving,88.61666666666669,99.92799999999966,101.38333333333344,rainy,light,downhill,none,0
2023-09-19 17:47:23,car11,Model Z,70,38,81.56302904594536,0.09,359.8499999999999,Node 3,moving,89.85000000000002,99.92699999999965,100.15000000000009,snowy,heavy,uphill,road_closure,0
2023-09-19 17:48:23,car11,Model Z,73,38,81.34940334272898,0.09,361.0166666666666,Node 3,moving,91.0166666666667,99.92599999999965,98.9833333333334,rainy,light,uphill,road_closure,0
2023-09-19 17:49:23,car11,Model Z,71,38,81.11679879235861,0.09,362.23333333333323,Node 3,moving,92.23333333333336,99.92499999999964,97.76666666666677,snowy,heavy,uphill,road_closure,0
2023-09-19 17:50:23,car11,Model Z,70,38,80.8969346978167,0.09,363.4166666666666,Node 3,moving,93.4166666666667,99.92399999999964,96.58333333333343,rainy,moderate,flat,road_closure,0
2023-09-19 17:51:23,car11,Model Z,72,38,80.68330579138396,0.09,364.58333333333326,Node 3,moving,94.58333333333337,99.92299999999963,95.41666666666674,sunny,moderate,flat,accident_ahead,0
2023-09-19 17:52:23,car11,Model Z,77,38,80.45711347769975,0.09,365.78333333333325,Node 3,moving,95.78333333333337,99.92199999999963,94.21666666666675,snowy,moderate,flat,accident_ahead,0
2023-09-19 17:53:23,car11,Model Z,74,38,80.1979442149707,0.09,367.0666666666666,Node 3,moving,97.0666666666667,99.92099999999962,92.9333333333334,sunny,moderate,uphill,none,0
2023-09-19 17:54:23,car11,Model Z,70,38,79.95882835900579,0.09,368.29999999999995,Node 3,moving,98.30000000000004,99.91999999999962,91.70000000000005,snowy,moderate,uphill,road_closure,0
2023-09-19 17:55:23,car11,Model Z,74,38,79.74519518161787,0.09,369.46666666666664,Node 3,moving,99.46666666666671,99.91899999999961,90.53333333333336,snowy,heavy,flat,road_closure,0
2023-09-19 17:56:24,car11,Model Z,75,38,79.50607693543853,0.09,370.7,Node 3,moving,100.70000000000005,99.91799999999961,89.30000000000001,rainy,moderate,downhill,road_closure,0
2023-09-19 17:57:24,car11,Model Z,75,38,79.26036219859643,0.09,371.95,Node 3,moving,101.95000000000005,99.9169999999996,88.05000000000001,snowy,heavy,downhill,none,0
2023-09-19 17:58:24,car11,Model Z,76,38,79.01464623368415,0.09,373.2,Node 3,moving,103.20000000000005,99.9159999999996,86.80000000000001,snowy,moderate,uphill,accident_ahead,0
2023-09-19 17:59:24,car11,Model Z,75,38,78.76224397294341,0.09,374.46666666666664,Node 3,moving,104.46666666666671,99.9149999999996,85.53333333333336,rainy,light,uphill,none,0
2023-09-19 18:00:24,car11,Model Z,79,38,78.51652555189078,0.09,375.71666666666664,Node 3,moving,105.71666666666671,99.91399999999959,84.28333333333336,snowy,light,flat,accident_ahead,0
2023-09-19 18:01:24,car11,Model Z,72,38,78.24352712140345,0.09,377.0333333333333,Node 3,moving,107.03333333333337,99.91299999999958,82.9666666666667,snowy,heavy,uphill,none,0
2023-09-19 18:02:24,car11,Model Z,74,38,78.01732350245608,0.09,378.2333333333333,Node 3,moving,108.23333333333338,99.91199999999958,81.76666666666671,snowy,light,flat,accident_ahead,0
2023-09-19 18:03:24,car11,Model Z,71,38,77.77819689052626,0.09,379.46666666666664,Node 3,moving,109.46666666666671,99.91099999999958,80.53333333333336,snowy,light,flat,road_closure,0
2023-09-19 18:04:24,car11,Model Z,75,38,77.558317411267,0.09,380.65,Node 3,moving,110.65000000000005,99.90999999999957,79.35000000000002,rainy,light,downhill,none,0
2023-09-19 18:05:24,car11,Model Z,73,38,77.31259284986349,0.09,381.9,Node 3,moving,111.90000000000005,99.90899999999957,78.10000000000002,sunny,moderate,downhill,accident_ahead,0
2023-09-19 18:06:24,car11,Model Z,74,38,77.07996853541904,0.09,383.1166666666666,Node 3,moving,113.11666666666672,99.90799999999956,76.88333333333338,rainy,light,uphill,accident_ahead,0
2023-09-19 18:07:25,car11,Model Z,73,38,76.84083714306037,0.09,384.34999999999997,Node 3,moving,114.35000000000005,99.90699999999956,75.65000000000003,sunny,light,downhill,none,0
2023-09-19 18:08:25,car11,Model Z,74,38,76.60821050343074,0.09,385.5666666666666,Node 3,moving,115.56666666666672,99.90599999999955,74.4333333333334,snowy,moderate,uphill,road_closure,0
2023-09-19 18:09:25,car11,Model Z,70,38,76.36907672085763,0.09,386.79999999999995,Node 3,moving,116.80000000000005,99.90499999999955,73.20000000000005,sunny,heavy,flat,road_closure,0
2023-09-19 18:10:25,car11,Model Z,74,38,76.15542752738784,0.09,387.96666666666664,Node 3,moving,117.96666666666673,99.90399999999954,72.03333333333336,sunny,heavy,uphill,accident_ahead,0
2023-09-19 18:11:25,car11,Model Z,71,38,75.91629135460032,0.09,389.2,Node 3,moving,119.20000000000006,99.90299999999954,70.80000000000001,snowy,light,flat,none,0
2023-09-19 18:12:25,car11,Model Z,70,38,75.696403084074,0.09,390.3833333333333,Node 3,moving,120.3833333333334,99.90199999999953,69.61666666666667,rainy,heavy,uphill,none,0
2023-09-19 18:13:25,car11,Model Z,72,38,75.48275068738785,0.09,391.55,Node 3,moving,121.55000000000007,99.90099999999953,68.44999999999999,sunny,heavy,flat,road_closure,0
2023-09-19 18:14:25,car11,Model Z,75,38,75.2565335021247,0.09,392.75,Node 3,moving,122.75000000000007,99.89999999999952,67.25,snowy,moderate,uphill,road_closure,0
2023-09-19 18:15:25,car11,Model Z,72,38,75.01079666001944,0.09,394.0,Node 3,moving,124.00000000000007,99.89899999999952,66.0,sunny,moderate,flat,road_closure,0
2023-09-19 18:16:25,car11,Model Z,72,38,74.78457721370364,0.09,395.2,Node 3,moving,125.20000000000007,99.89799999999951,64.80000000000001,rainy,moderate,uphill,accident_ahead,0
2023-09-19 18:17:25,car11,Model Z,70,38,74.55835663686153,0.09,396.4,Node 3,moving,126.40000000000008,99.89699999999951,63.60000000000002,snowy,heavy,uphill,accident_ahead,0
2023-09-19 18:20:30,car7,Model K,70,41,57.205547353026176,0.11,280.1666666666664,Node 3,rerouting,110.16666666666677,99.90899999999957,179.8333333333336,rainy,heavy,flat,none,0
2023-09-19 18:18:25,car11,Model Z,71,38,74.34469890148141,0.09,397.56666666666666,Node 3,moving,127.56666666666675,99.8959999999995,62.43333333333334,rainy,heavy,downhill,road_closure,0
2023-09-19 18:21:30,car7,Model K,74,41,56.963251069828345,0.11,281.3333333333331,Node 3,rerouting,111.33333333333344,99.90799999999956,178.6666666666669,snowy,moderate,flat,none,0
2023-09-19 18:19:26,car11,Model Z,74,38,74.12480293859642,0.09,398.75,Node 3,moving,128.75000000000009,99.8949999999995,61.25,snowy,light,flat,road_closure,0
2023-09-19 18:22:30,car7,Model K,74,41,56.69212731358625,0.11,282.56666666666644,Node 3,rerouting,112.56666666666678,99.90699999999956,177.43333333333356,snowy,light,flat,none,0
2023-09-19 18:20:26,car11,Model Z,72,38,73.88565600984398,0.09,399.98333333333335,Node 3,moving,129.9833333333334,99.8939999999995,60.01666666666665,rainy,moderate,uphill,none,0
2023-09-19 18:23:30,car7,Model K,70,41,56.42100220234867,0.11,283.7999999999998,Node 3,rerouting,113.80000000000011,99.90599999999955,176.20000000000022,rainy,light,uphill,accident_ahead,0
2023-09-19 18:21:26,car11,Model Z,75,38,73.65943091089662,0.09,401.18333333333334,Node 3,moving,131.1833333333334,99.89299999999949,58.81666666666666,rainy,moderate,uphill,accident_ahead,0
2023-09-19 18:24:30,car7,Model K,72,41,56.17870228635951,0.11,284.96666666666647,Node 3,rerouting,114.96666666666678,99.90499999999955,175.03333333333353,sunny,moderate,flat,none,0
2023-09-19 18:22:26,car11,Model Z,72,38,73.41368547230013,0.09,402.43333333333334,Node 3,moving,132.4333333333334,99.89199999999948,57.56666666666666,snowy,heavy,downhill,road_closure,0
2023-09-19 18:25:30,car7,Model K,74,41,55.922190257091216,0.11,286.16666666666646,Node 3,rerouting,116.16666666666679,99.90399999999954,173.83333333333354,rainy,moderate,uphill,road_closure,0
2023-09-19 18:23:26,car11,Model Z,70,38,73.18745811230013,0.09,403.6333333333333,Node 3,moving,133.63333333333338,99.89099999999948,56.366666666666674,sunny,light,uphill,road_closure,0
